Employee_ID,Name,Department,Role,Annual_Salary,Bonus,Total_Compensation,Years_of_Experience,Gender,Age,Performance_Rating,Salary_Range,Education_Level_Bachelor's,Education_Level_Master's,Education_Level_PhD,Bonus_Percentage,Annual_Salary_Zscore,Total_Compensation_Category,Years_to_Retirement,Name_Initial,High_Performer
26455,Katelyn Rowe,Marketing,Manager,-0.1913211559260337,21568.96,79258.18,2,Female,59,-0.6409320770077193,Medium,0,0,1,47902.7550966353,-0.1913211559260337,Medium,6,K,False
62893,William Anderson,Marketing,Manager,-1.6913885118045715,40975.37,108667.91,8,Non-binary,54,0.4891529631523716,Low,0,1,0,2092094.4930631397,-1.6913885118045715,Medium,11,W,False
43849,David Torres,Marketing,Sales Executive,1.3896092627896035,33541.09,113347.96,15,Non-binary,52,-0.7278616954815721,High,0,0,1,37096.343550871425,1.3896092627896035,Medium,13,D,False
25590,Emily Thomas,Sales,Manager,-0.5853761816378489,22544.75,141587.46,18,Non-binary,27,0.4891529631523716,Medium,0,1,0,66872.64788524125,-0.5853761816378489,High,38,E,False
75807,Christina Kramer,Marketing,Consultant,1.2781247108856817,12818.79,107962.7,17,Male,54,1.2715195294170498,High,0,0,1,14697.857751076537,1.2781247108856817,Medium,11,C,False
86201,Joanne Jefferson,Sales,Sales Executive,-0.5304651658554481,20585.05,139503.53,13,Male,47,0.14143448925695917,Medium,1,0,0,58331.94877183196,-0.5304651658554481,High,18,J,False
95144,John Schmidt,Marketing,Sales Executive,-0.7440516601184027,13293.98,46721.6,5,Non-binary,49,0.6630122001000778,Medium,1,0,0,45594.035756906946,-0.7440516601184027,Low,16,J,False
50071,Shawn Haas,Sales,Consultant,0.8239759277892172,37153.27,197635.29,10,Female,59,0.3152937262046652,High,0,1,0,50087.698418637716,0.8239759277892172,High,6,S,False
63153,Jennifer Riley,Marketing,Analyst,1.4729745027027525,48022.86,99822.9,17,Female,43,-1.5971578802201036,High,1,0,0,51743.39895151944,1.4729745027027525,Medium,22,J,False
75951,William Chandler,Marketing,Sales Executive,-1.0341388044056092,8192.71,80098.14,18,Non-binary,38,0.8368714370477841,Medium,0,0,1,39333.80180231332,-1.0341388044056092,Medium,27,W,False
40278,Kristy Sanchez,HR,Consultant,0.42385414451438674,15309.8,130911.22,25,Female,30,0.4891529631523716,High,0,0,1,24421.959567059843,0.42385414451438674,High,35,K,False
24412,Bruce Moore,HR,Engineer,1.4385102374451821,16468.25,132255.28,2,Male,31,-0.11935436616460045,High,0,1,0,17935.334803730075,1.4385102374451821,High,34,B,False
99974,Joshua Reeves,HR,Engineer,1.5241884940298722,9571.56,51952.6,12,Non-binary,27,1.4453787663647562,High,0,0,1,10152.267170058627,1.5241884940298722,Low,38,J,False
77618,Tonya Rivera,Marketing,Engineer,-0.968135447850971,24805.05,94717.24,12,Non-binary,27,-1.5971578802201036,Medium,0,1,0,109159.48675359493,-0.968135447850971,Medium,38,T,False
41584,Angela Lewis,Marketing,Consultant,-0.7938398192507367,37264.83,55932.8,6,Female,46,-1.77101711716781,Medium,0,1,0,134395.0658472465,-0.7938398192507367,Low,19,A,False
40072,Michael Serrano,Finance,Sales Executive,-0.2518509011106878,29993.16,75434.69,19,Male,50,1.3584491478909024,Medium,1,0,0,69286.34425836086,-0.2518509011106878,Medium,15,M,False
95542,Natalie Coleman,HR,Sales Executive,0.8331285030733481,14951.51,94385.65,26,Non-binary,27,1.3584491478909024,High,0,0,1,20085.529207405045,0.8331285030733481,Medium,38,N,False
92101,Michael Alexander,Engineering,Analyst,-0.8227829453984975,27666.73,135561.35,10,Non-binary,25,0.054504870783105966,Medium,1,0,0,102862.34724687936,-0.8227829453984975,High,40,M,False
15496,Carlos Oliver,Finance,Manager,1.638446131126854,25131.58,97416.81,13,Male,32,-0.3801432215861597,High,0,1,0,25760.010748171306,1.638446131126854,Medium,33,C,False
37478,Jennifer Russell,Engineering,Analyst,-0.4392999901336222,18902.98,80324.86,8,Non-binary,43,0.9238010555216369,Medium,1,0,0,49866.84472186526,-0.4392999901336222,Medium,22,J,False
43031,Charles Berry,Engineering,Engineer,-0.41027733423455237,30779.49,153140.39,7,Non-binary,43,0.4891529631523716,Medium,1,0,0,79451.09553059352,-0.41027733423455237,High,22,C,False
66662,Wanda Watkins,HR,Analyst,-0.4866819782243548,48441.09,135755.05,22,Non-binary,28,1.6192380033124625,Medium,0,0,1,132546.30799506645,-0.4866819782243548,High,37,W,False
14966,Barbara King,Marketing,Engineer,0.323050976859005,22311.27,153650.93,27,Female,26,1.3584491478909024,High,0,1,0,37313.22634198767,0.323050976859005,High,39,B,False
54967,Kevin Hudson,HR,Analyst,0.7670237540070802,19503.17,45489.32,3,Male,36,-1.1625097878508381,High,0,0,1,26885.60842243869,0.7670237540070802,Low,29,K,False
79819,Dominique Strickland,Finance,Sales Executive,1.400747547043673,28464.57,131544.45,26,Female,42,-0.03242474769074725,High,0,1,0,31370.774332881505,1.400747547043673,High,23,D,False
12858,Stacy Brown,Engineering,Analyst,-0.6910636166893701,47858.42,144077.54,12,Non-binary,46,-1.2494394063246912,Medium,1,0,0,155999.3511079429,-0.6910636166893701,High,19,S,False
47678,Stephanie Smith,Engineering,Engineer,-0.025840972508763035,41375.9,166062.42,26,Non-binary,55,1.4453787663647562,Medium,0,0,1,83121.5163016989,-0.025840972508763035,High,10,S,False
81067,Jacob Cooke,Finance,Analyst,0.5988344894197166,38123.45,166857.76,2,Male,58,1.0107306739954904,High,0,0,1,56301.96311451239,0.5988344894197166,High,7,J,False
92811,Lisa Reeves,Finance,Manager,-0.20398349637052948,29469.43,196343.95,8,Female,31,1.7061676217863153,Medium,0,0,1,65981.7379608956,-0.20398349637052948,High,34,L,False
29838,Michael Higgins,HR,Sales Executive,1.2127870595402086,34698.61,113650.56,10,Female,35,-0.7278616954815721,High,0,1,0,40659.507779478736,1.2127870595402086,Medium,30,M,False
11296,Jennifer Diaz PhD,HR,Consultant,0.6179330363914778,44014.72,45837.61,21,Non-binary,37,0.6630122001000778,High,0,0,1,64480.22619857543,0.6179330363914778,Low,28,J,False
93283,Mrs. Alyssa Scott,HR,Analyst,-0.7045798721927438,33523.28,103599.52,18,Non-binary,35,-0.8147913139554254,Medium,0,1,0,110672.437644269,-0.7045798721927438,Medium,30,M,False
65733,Cynthia Santos,Marketing,Consultant,0.49818119257058735,33607.99,132264.71,12,Female,46,-1.5102282617462506,High,1,0,0,51846.06452003131,0.49818119257058735,High,19,C,False
71931,Austin Clark,HR,Engineer,-1.3175337260736875,13030.2,68365.77,8,Non-binary,37,-0.46707284006001293,Low,1,0,0,102662.96292155125,-1.3175337260736875,Low,28,A,False
84026,Alison Velasquez,Marketing,Engineer,-0.2555992555249808,30373.01,199298.45,11,Non-binary,30,-1.5102282617462506,Medium,1,0,0,70338.69037382414,-0.2555992555249808,High,35,A,False
62498,Crystal Ellison,Finance,Analyst,1.0191657013718451,31026.56,63149.1,14,Non-binary,36,-0.29321360311230654,High,1,0,0,38889.91855550341,1.0191657013718451,Low,29,C,False
38621,Andrew Howard,HR,Consultant,1.6984381791482743,15158.07,62677.12,24,Female,46,1.184589910943197,High,0,0,1,15267.56071317997,1.6984381791482743,Low,19,A,False
54185,Amber Cherry,Finance,Analyst,0.20004379971161898,31586.86,72248.0,24,Male,51,-0.7278616954815721,High,0,0,1,56141.52944667026,0.20004379971161898,Low,14,A,False
32925,Ryan Greene,Engineering,Consultant,-1.1830032899796397,32841.27,141381.87,2,Female,50,0.054504870783105966,Low,0,1,0,198380.66094585686,-1.1830032899796397,High,15,R,False
22156,Christina Wang,Sales,Analyst,0.6362803282223851,17217.06,119977.25,8,Non-binary,47,-0.7278616954815721,High,0,1,0,25029.31991331927,0.6362803282223851,Medium,18,C,False
79415,Emily Stanley,Sales,Manager,0.3015516453228241,49578.34,92211.99,2,Female,41,-1.2494394063246912,High,0,0,1,83779.35787574128,0.3015516453228241,Medium,24,E,False
98261,Melissa Parker,Finance,Sales Executive,0.0167286734987677,23591.45,93000.5,21,Female,30,-0.9886505509031317,Medium,0,1,0,46257.91837258895,0.0167286734987677,Medium,35,M,False
30127,Martin Boone,Finance,Manager,0.9348194889086836,32967.38,95842.56,20,Male,26,-0.29321360311230654,High,1,0,0,42616.18100679618,0.9348194889086836,Medium,39,M,False
84202,Shannon Franklin,Sales,Analyst,0.5195084736885974,33692.19,165659.62,12,Female,33,1.3584491478909024,High,1,0,0,51489.58179280868,0.5195084736885974,High,32,S,False
51429,Oscar Young,Marketing,Engineer,-0.6491378131306846,38950.0,131450.83,15,Female,54,-0.5540024585338661,Medium,1,0,0,122168.01970841408,-0.6491378131306846,High,11,O,False
83295,Brandon Reeves,Engineering,Analyst,1.4172409401697603,5566.06,84327.88,19,Male,48,-1.2494394063246912,High,1,0,0,6102.501198947488,1.4172409401697603,Medium,17,B,False
36840,Kenneth Potts,HR,Analyst,-0.9314326260475861,46696.32,141503.27,28,Female,45,-0.7278616954815721,Medium,0,0,1,196389.17254115627,-0.9314326260475861,High,20,K,False
58270,Sharon Kennedy,Finance,Consultant,-0.5220074461275764,49185.6,174566.26,7,Female,59,1.6192380033124625,Medium,0,1,0,138424.95391873785,-0.5220074461275764,High,6,S,False
14609,David Williams,Engineering,Sales Executive,0.09423247568495077,28131.94,134776.04,15,Male,26,0.054504870783105966,Medium,0,0,1,52854.751870125365,0.09423247568495077,High,39,D,False
50542,Robert Mathis,HR,Analyst,0.7514631719879827,23729.43,184960.53,22,Non-binary,41,0.4891529631523716,High,0,0,1,32914.320856422004,0.7514631719879827,High,24,R,False
53016,Robert Chapman,Engineering,Manager,0.13107376163702944,43312.73,153409.0,5,Female,38,-0.29321360311230654,Medium,0,0,1,79790.9859820978,0.13107376163702944,High,27,R,False
14794,Susan Frost,Marketing,Engineer,-0.9592740591861751,33315.93,134771.39,24,Non-binary,32,0.9238010555216369,Medium,1,0,0,144989.96081302036,-0.9592740591861751,High,33,S,False
91139,Nicole Robinson,HR,Manager,-0.4291312717720068,44645.61,136237.76,21,Non-binary,59,0.4022233446785184,Medium,1,0,0,116876.8093353541,-0.4291312717720068,High,6,N,False
61863,Chad Rodriguez,Finance,Manager,-1.7596063441835117,38692.52,90806.64,14,Non-binary,25,0.6630122001000778,Low,0,0,1,inf,-1.7596063441835117,Medium,40,C,False
99893,Daniel Black,Marketing,Engineer,-0.9473065742979381,47844.66,121647.28,8,Female,56,-1.1625097878508381,Medium,0,1,0,205150.92076016325,-0.9473065742979381,Medium,9,D,False
80328,Bernard Frost,Engineering,Sales Executive,0.6456426592649482,23047.03,115904.17,21,Male,29,0.054504870783105966,High,1,0,0,33374.229784918905,0.6456426592649482,Medium,36,B,False
14862,Benjamin Payne,HR,Sales Executive,0.3831431499856597,6580.23,114408.51,1,Male,25,0.14143448925695917,High,1,0,0,10696.113448499606,0.3831431499856597,Medium,40,B,False
94474,Karen Burton,HR,Engineer,1.5117976954055834,38932.7,63352.36,9,Non-binary,28,-0.9017209324292785,High,0,0,1,41451.15780573227,1.5117976954055834,Low,37,K,False
56680,Rhonda Scott,Finance,Consultant,-0.023535560275593597,18577.19,112659.99,19,Male,55,1.532308384838609,Medium,0,1,0,37270.81782414687,-0.023535560275593597,Medium,10,R,False
59602,Jordan Myers,Marketing,Analyst,-0.7346845763018564,26779.36,111524.19,2,Male,42,-0.11935436616460045,Medium,0,0,1,91005.11537555499,-0.7346845763018564,Medium,23,J,False
45296,Angela Mercado,Finance,Manager,-0.6362951841264476,28376.98,80301.42,27,Male,45,-0.9017209324292785,Medium,0,1,0,87987.79383103145,-0.6362951841264476,Medium,20,A,False
47608,Harry Sanchez,Engineering,Sales Executive,-0.4911353274460699,23604.68,115355.23,3,Non-binary,25,-0.9886505509031317,Medium,0,0,1,64814.75694616523,-0.4911353274460699,Medium,40,H,False
66421,Matthew Howard,HR,Consultant,-0.13374922041656348,44571.4,103261.78,14,Male,51,1.2715195294170498,Medium,0,1,0,95483.91673904941,-0.13374922041656348,Medium,14,M,False
37188,Monica Collins,Sales,Analyst,0.8393387944106384,44524.89,184614.98,5,Female,57,1.0107306739954904,High,1,0,0,59670.828959798986,0.8393387944106384,High,8,M,False
57564,Deborah Schultz,Finance,Analyst,-0.40790538316562613,28057.9,143032.5,22,Male,34,0.4022233446785184,Medium,0,0,1,72298.76328809075,-0.40790538316562613,High,31,D,False
81104,Kimberly Suarez,Finance,Sales Executive,-1.3067547515327045,40877.79,46785.98,9,Male,22,1.2715195294170498,Low,0,1,0,314403.8364579917,-1.3067547515327045,Low,43,K,False
72006,Sabrina Espinoza,Marketing,Analyst,-0.571273750676619,10588.48,82928.76,13,Female,37,1.184589910943197,Medium,1,0,0,31035.01356721174,-0.571273750676619,Medium,28,S,False
64680,Traci Ramirez,Engineering,Engineer,-0.08009103585598087,36902.16,129784.75,7,Female,53,0.4891529631523716,Medium,0,1,0,76528.6670292646,-0.08009103585598087,High,12,T,False
14878,Mary Harrell,Finance,Consultant,-1.3496602602350067,5312.7,115117.14,13,Non-binary,56,-0.11935436616460045,Low,0,1,0,45138.266732930846,-1.3496602602350067,Medium,9,M,False
98802,Beth Hawkins,Marketing,Engineer,0.8865652083663402,44219.85,182093.49,3,Female,24,1.2715195294170498,High,1,0,0,58204.370533562185,0.8865652083663402,High,41,B,False
23886,Katie Henderson,Sales,Engineer,0.015944782643234498,30845.81,188322.53,13,Male,31,1.0976602924693433,Medium,1,0,0,60508.9093330854,0.015944782643234498,High,34,K,False
29560,Jerry Davidson,Marketing,Engineer,0.352167103979733,25239.75,84329.97,28,Female,59,1.4453787663647562,High,0,1,0,41628.81532051807,0.352167103979733,Medium,6,J,False
47286,Heather Kaufman,HR,Engineer,-1.655877368864429,18044.82,108631.02,16,Female,48,1.4453787663647562,Low,1,0,0,605910.9407955434,-1.655877368864429,Medium,17,H,False
18167,Amber Anderson,Finance,Engineer,1.1979454137988816,26663.33,195214.9,20,Female,47,0.9238010555216369,High,0,1,0,31400.630045083744,1.1979454137988816,High,18,A,False
27079,Charlotte Torres,Marketing,Sales Executive,0.2020526388482731,22404.25,168406.93,10,Male,45,1.2715195294170498,High,0,0,1,39779.85784264081,0.2020526388482731,High,20,C,False
23198,James Frey,Sales,Sales Executive,-1.2798489811654934,48539.63,125601.02,25,Male,49,0.5760825816262249,Low,0,1,0,352396.13849058765,-1.2798489811654934,High,16,J,False
35821,Courtney Russell,Marketing,Analyst,-0.042243112374383454,16578.8,147304.35,12,Non-binary,50,-0.46707284006001293,Medium,0,1,0,33623.8360897159,-0.042243112374383454,High,15,C,False
39411,Molly Dean,Marketing,Sales Executive,-1.1461737275367185,25791.07,182913.18,6,Female,36,-0.6409320770077193,Low,0,1,0,146439.69787683527,-1.1461737275367185,High,29,M,False
25234,Douglas Barker,Engineering,Consultant,1.2939856682204816,44575.32,48967.23,29,Male,39,0.22836410773081198,High,0,1,0,50844.00897513347,1.2939856682204816,Low,26,D,False
83032,Joseph Mccarthy,HR,Engineer,-0.8342143173814949,45729.44,133615.24,16,Male,23,-0.5540024585338661,Medium,0,0,1,172118.06612168453,-0.8342143173814949,High,42,J,False
96889,Jennifer Schmidt,Engineering,Engineer,0.16965361231194995,25977.76,187782.49,2,Female,41,0.3152937262046652,High,0,1,0,46899.399060971184,0.16965361231194995,High,24,J,False
58517,Amy Bennett,HR,Engineer,-0.997879891692201,39199.12,198690.31,2,Female,52,-1.6840874986939567,Medium,0,0,1,179239.45217067216,-0.997879891692201,High,13,A,False
75296,Kevin Moore,Sales,Manager,1.5787585774919208,14777.68,150762.47,27,Male,38,0.22836410773081198,High,0,0,1,15418.026141860348,1.5787585774919208,High,27,K,False
80994,Amanda Berg,Marketing,Engineer,-0.35305488603860385,16885.43,191473.98,11,Male,26,-0.7278616954815721,Medium,0,1,0,41813.144325184854,-0.35305488603860385,High,39,A,False
29365,Brittany Gonzalez,Sales,Engineer,1.2669408000013787,38333.8,140131.42,19,Non-binary,35,1.3584491478909024,High,0,0,1,44115.45445170871,1.2669408000013787,High,30,B,False
68239,Diane Garcia,HR,Engineer,-1.3124650510470226,48411.31,172075.57,16,Female,37,0.4022233446785184,Low,0,0,1,377101.6079963095,-1.3124650510470226,High,28,D,False
68625,Daniel Murphy,Engineering,Engineer,-0.6652085262239172,40219.85,77783.55,5,Female,42,1.6192380033124625,Medium,0,1,0,128003.41493687275,-0.6652085262239172,Medium,23,D,False
92069,Amy Bennett,Finance,Manager,-1.2669920938393087,48779.65,170018.36,16,Male,39,-0.9017209324292785,Low,0,1,0,344895.904197294,-1.2669920938393087,High,26,A,False
19804,Nathan Baxter,Sales,Sales Executive,-1.1687386309998034,17217.62,145502.38,27,Female,30,1.3584491478909024,Low,1,0,0,101493.72381407431,-1.1687386309998034,High,35,N,False
28299,Bradley Wheeler,Marketing,Consultant,-0.3935174689138402,17824.64,82068.67,16,Non-binary,24,0.9238010555216369,Medium,0,1,0,45446.25914779888,-0.3935174689138402,Medium,41,B,False
78397,Jessica Martin,Sales,Sales Executive,-0.9343286496609962,5734.74,109772.4,17,Non-binary,35,0.14143448925695917,Medium,1,0,0,24203.041951241245,-0.9343286496609962,Medium,30,J,False
80206,Stephen Sandoval,HR,Engineer,0.38192010281413175,44869.5,157183.7,11,Female,23,-1.0755801693769849,High,0,0,1,72976.68239241236,0.38192010281413175,High,42,S,False
98235,Daniel Clements,Marketing,Manager,1.1685542594903593,6555.54,75421.21,24,Non-binary,41,1.3584491478909024,High,0,0,1,7797.760757268415,1.1685542594903593,Medium,24,D,False
12255,Scott Navarro,Finance,Consultant,1.1458103348739295,46364.29,148151.98,18,Female,22,1.4453787663647562,High,0,0,1,55581.66038641628,1.1458103348739295,High,43,S,False
69266,Stephanie Newman,Marketing,Sales Executive,-1.7277462822168181,45343.97,61959.96,23,Non-binary,37,-1.1625097878508381,Low,1,0,0,4957117.9551078165,-1.7277462822168181,Low,28,S,False
20542,Jeff Johnson,Engineering,Engineer,-1.6099503633155754,14184.77,94259.25,19,Non-binary,43,-0.11935436616460045,Low,0,1,0,330129.663030729,-1.6099503633155754,Medium,22,J,False
54795,Julia Thomas,Marketing,Consultant,-1.3206429908131176,7034.84,76418.23,27,Male,38,0.22836410773081198,Low,0,1,0,55819.03028386933,-1.3206429908131176,Medium,27,J,False
73432,Krystal Owens,Finance,Engineer,-1.1127487355233474,23826.15,77190.35,9,Male,57,-0.7278616954815721,Medium,0,0,1,128292.57105503952,-1.1127487355233474,Medium,8,K,False
97062,Mr. Timothy Burgess,Marketing,Manager,0.4982629402830884,18001.57,63963.21,5,Female,36,-1.6840874986939567,High,0,0,1,27769.490782705245,0.4982629402830884,Low,29,M,False
56363,Jeremy Mcgee,Finance,Engineer,0.51482604076092,10560.72,161793.75,17,Female,42,1.2715195294170498,High,1,0,0,16172.487557789349,0.51482604076092,High,23,J,False
49514,Juan Bailey,Finance,Engineer,-0.9334427325906356,33246.08,196150.19,15,Male,39,-0.46707284006001293,Medium,1,0,0,140162.1372155948,-0.9334427325906356,High,26,J,False
60861,Laura Smith,Finance,Sales Executive,-0.9797056008342608,25402.17,108558.77,3,Female,28,-0.3801432215861597,Medium,1,0,0,113445.64062018186,-0.9797056008342608,Medium,37,L,False
38670,Maurice Daniel,Finance,Manager,0.4092406319242261,41020.15,187803.71,21,Non-binary,51,1.0107306739954904,High,1,0,0,65875.61169017995,0.4092406319242261,High,14,M,False
90986,Vickie Hall,Marketing,Consultant,-1.6668112838372457,37117.34,148709.76,16,Female,22,-0.46707284006001293,Low,0,0,1,1393183.4753231867,-1.6668112838372457,High,43,V,False
81419,Zachary Jackson,HR,Manager,1.3540198575045475,47229.97,189669.21,8,Non-binary,51,-0.3801432215861597,High,1,0,0,52833.27404512065,1.3540198575045475,High,14,Z,False
68012,Jessica Neal,HR,Consultant,0.6652500699044473,44113.91,94693.67,23,Non-binary,27,0.8368714370477841,High,0,1,0,63364.47684193803,0.6652500699044473,Medium,38,J,False
14673,Tammy Mckinney,HR,Consultant,1.0735447233197921,26250.37,196682.44,17,Female,56,-0.9017209324292785,High,1,0,0,32271.71346757745,1.0735447233197921,High,9,T,False
59265,Mrs. Toni Garcia,Marketing,Consultant,0.025463638375625867,32386.36,193722.17,16,Non-binary,30,0.9238010555216369,Medium,1,0,0,63192.162860661934,0.025463638375625867,High,35,M,False
57793,Haley Coleman,Engineering,Analyst,-0.07998615797676437,21657.58,94230.86,22,Male,22,0.3152937262046652,Medium,0,1,0,44911.252795338514,-0.07998615797676437,Medium,43,H,False
59902,Christopher Lopez,Engineering,Manager,-0.42970730797870066,46927.84,65406.06,14,Male,45,1.532308384838609,Medium,1,0,0,122904.62375995598,-0.42970730797870066,Low,20,C,False
27991,Alexa Salazar,Sales,Sales Executive,0.22089643713456494,41381.67,93807.36,24,Female,28,-0.5540024585338661,High,0,0,1,72776.11776495868,0.22089643713456494,Medium,37,A,False
72121,Karen Berry,Sales,Sales Executive,-0.9267153394440365,26368.42,150346.76,5,Male,41,-1.2494394063246912,Medium,0,1,0,110268.70237502414,-0.9267153394440365,High,24,K,False
31830,Brenda Doyle,HR,Consultant,-0.751255914921258,19322.77,86722.93,3,Female,28,0.054504870783105966,Medium,1,0,0,66744.3065096031,-0.751255914921258,Medium,37,B,False
84525,Christine Gonzales,Marketing,Manager,1.444083657068801,24761.28,189215.45,4,Male,51,-0.7278616954815721,High,0,0,1,26920.24037240193,1.444083657068801,High,14,C,False
27350,Cheyenne Frank,Marketing,Manager,-1.4964132467543592,47487.63,87863.37,9,Male,42,-0.9017209324292785,Low,0,0,1,628437.8415700458,-1.4964132467543592,Medium,23,C,False
86630,David Herrera,Finance,Manager,-1.4451304986302904,44650.61,143869.43,19,Non-binary,34,0.8368714370477841,Low,1,0,0,494534.3137706525,-1.4451304986302904,High,31,D,False
97863,Vincent Morris,Finance,Analyst,1.2139413499147877,27199.43,102341.55,19,Non-binary,54,-0.29321360311230654,High,1,0,0,31859.666266155342,1.2139413499147877,Medium,11,V,False
68120,Daniel Rivera,Marketing,Manager,-0.4218097818775804,17916.14,139694.09,29,Non-binary,44,1.6192380033124625,Medium,0,0,1,46645.60172802752,-0.4218097818775804,High,21,D,False
46523,Alicia Allen,HR,Engineer,0.7333712625457418,47923.34,71516.88,1,Male,41,-0.8147913139554254,High,0,0,1,66955.31059539402,0.7333712625457418,Low,24,A,False
80262,Kevin Bowers,Finance,Engineer,1.1342633120573555,33086.69,187235.08,18,Female,58,-0.6409320770077193,High,0,0,1,39822.69838048037,1.1342633120573555,High,7,K,False
32227,Anna Martin,Marketing,Consultant,-1.4177751158443237,20616.31,179649.59,19,Female,32,1.2715195294170498,Low,1,0,0,210065.88512073644,-1.4177751158443237,High,33,A,False
84395,Julie Mullins,Sales,Consultant,-0.27480806685313774,9313.88,143008.55,13,Male,48,0.8368714370477841,Medium,0,1,0,21848.393608331022,-0.27480806685313774,High,17,J,False
63302,Katie Adams,Engineering,Sales Executive,-0.9405652396809903,33963.83,167758.72,18,Female,29,-0.7278616954815721,Medium,0,0,1,144433.2848697222,-0.9405652396809903,High,36,K,False
10042,Philip Lambert,Marketing,Consultant,0.5128282914302256,27578.94,97312.05,8,Non-binary,51,-0.9886505509031317,High,1,0,0,42270.99766492129,0.5128282914302256,Medium,14,P,False
80154,Ashley Melendez,Engineering,Sales Executive,0.12696768176764434,34048.25,71083.71,19,Female,44,-0.20628398463845368,Medium,1,0,0,62860.41911279996,0.12696768176764434,Low,21,A,False
50346,Breanna Taylor,Sales,Sales Executive,-0.7663142871561925,24815.91,76025.61,4,Female,35,1.6192380033124625,Medium,0,0,1,87018.0948705868,-0.7663142871561925,Medium,30,B,False
77576,Cody Elliott,Finance,Consultant,-0.40213741666031816,16267.21,80793.75,1,Non-binary,31,0.22836410773081198,Medium,0,0,1,41738.756271471124,-0.40213741666031816,Medium,34,C,False
83742,Ashley Harris,Engineering,Manager,-1.6979017132703538,16503.31,116030.53,13,Male,23,-0.9017209324292785,Low,1,0,0,931557.4141612278,-1.6979017132703538,Medium,42,A,False
78133,Danielle Smith,Marketing,Sales Executive,1.4384462334222163,24339.29,52952.92,24,Non-binary,22,-1.6840874986939567,High,1,0,0,26508.102048910263,1.4384462334222163,Low,43,D,False
41123,Abigail Dodson,Sales,Consultant,-1.6964704945983877,11306.81,82682.74,29,Female,46,-0.8147913139554254,Low,1,0,0,623764.1252935868,-1.6964704945983877,Medium,19,A,False
54764,Sarah Avila,Sales,Engineer,-0.8395079570433371,39317.7,59563.81,8,Male,53,-1.4232986432723975,Medium,0,1,0,148836.7448701357,-0.8395079570433371,Low,12,S,False
45668,Gloria Mitchell,Engineering,Engineer,-0.6206218029381627,5429.95,67531.06,11,Non-binary,57,-1.1625097878508381,Medium,0,1,0,16604.82599353381,-0.6206218029381627,Low,8,G,False
48288,Kathleen Torres,Finance,Manager,1.590105983801225,33550.57,117372.63,7,Non-binary,47,0.054504870783105966,High,0,0,1,34885.8026263105,1.590105983801225,Medium,18,K,False
88093,Jason Bennett,Finance,Engineer,-0.1786740243582817,44617.83,85453.2,9,Female,26,0.9238010555216369,Medium,0,1,0,98299.5420101878,-0.1786740243582817,Medium,39,J,False
57710,Mary Pacheco,HR,Consultant,-0.6257440258850312,43576.73,61487.5,17,Male,52,-1.5971578802201036,Medium,1,0,0,133859.9452618507,-0.6257440258850312,Low,13,M,False
45001,Andrew Carlson,Finance,Analyst,-1.3952393627283326,33513.32,73399.88,11,Male,55,-0.8147913139554254,Low,0,1,0,320357.4046702453,-1.3952393627283326,Low,10,A,False
61745,Daniel Olson,HR,Manager,-1.1038217585775918,43531.53,95976.62,7,Male,22,-0.8147913139554254,Medium,0,0,1,231205.97610173505,-1.1038217585775918,Medium,43,D,False
59409,Jeremy Ford,Finance,Analyst,0.5950354387496097,5170.3,109325.19,7,Male,37,1.4453787663647562,High,0,0,1,7647.988477496279,0.5950354387496097,Medium,28,J,False
23099,Lori Ali,Marketing,Consultant,-1.074262356070085,40091.9,179816.21,29,Male,46,1.184589910943197,Medium,1,0,0,203753.16285256328,-1.074262356070085,High,19,L,False
36553,Ronald Olson,Sales,Manager,-1.116594046526886,26835.54,71468.37,10,Male,36,-0.6409320770077193,Medium,0,1,0,145360.82793956783,-1.116594046526886,Low,29,R,False
65377,Erica Ramos,Marketing,Sales Executive,-1.435182308981469,25033.36,180981.2,19,Male,56,-1.4232986432723975,Low,0,0,1,268758.6501559237,-1.435182308981469,High,9,E,False
98935,James Mccarthy,HR,Consultant,-0.5979551901118498,45025.49,84865.27,25,Male,39,0.054504870783105966,Medium,0,1,0,135001.64102425624,-0.5979551901118498,Medium,26,J,False
83355,David Johnson,HR,Analyst,1.6938786846409482,15602.59,51025.42,29,Female,57,-1.0755801693769849,High,1,0,0,15736.03985200255,1.6938786846409482,Low,8,D,False
41808,Kelly Sullivan,HR,Analyst,-0.08662419897249031,40517.29,114078.91,9,Female,57,-0.20628398463845368,Medium,0,0,1,84353.94766722387,-0.08662419897249031,Medium,8,K,False
44960,Edgar Wong,Finance,Manager,0.6678371632089874,14163.43,53959.65,25,Female,26,-0.29321360311230654,High,0,0,1,20322.43002807547,0.6678371632089874,Low,39,E,False
55471,Cory Perez,Finance,Sales Executive,1.1697845942486609,38134.7,182655.72,22,Female,54,-1.5102282617462506,High,0,0,1,45341.85966310049,1.1697845942486609,High,11,C,False
55433,Beth Hernandez,Marketing,Engineer,0.9206619257692554,16005.56,183240.87,7,Non-binary,47,-0.3801432215861597,High,0,1,0,20799.310426861597,0.9206619257692554,High,18,B,False
57274,Katrina Holland,Engineering,Analyst,-0.8243171408400871,42260.86,136978.98,21,Female,42,1.7061676217863153,Medium,1,0,0,157379.70887665616,-0.8243171408400871,High,23,K,False
